ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
3,1,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0.7058809688608454,ARBC
0,0,0,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0.7111095308677091,ARBC
3,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0.5937481445370483,ARBC
2,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,2,0,0,0,1,1,0,1,0,0.531248339848938,ARBC
0,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.7499968750130208,ARBC
3,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,2,1,0,0,1,3,0,1,0,0.5714272108875931,ARBC
1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,ARBC
2,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5454520661269722,ARBC
1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.79069583559108,ARBC
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0.755553876546941,ARBC
3,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5454520661269722,ARBC
2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.5454520661269722,ARBC
1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0.7272710743839219,ARBC
1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,0.5937481445370483,ARBC
1,1,0,0,0,0,0,0,2,1,2,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,ARBC
0,0,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
1,0,0,0,0,0,0,1,1,0,3,0,1,0,0,1,0,7,1,0,0,1,2,1,1,0,0.499998809526644,ARBC
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,1,5,0,1,0,0.6666650793688587,ARBC
1,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0.6874985677113172,ARBC
3,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.6956506616289965,ARBC
3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0.5937481445370483,ARBC
0,0,0,0,1,1,0,0,1,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.5454520661269722,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.6363607438148009,ARBC
4,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,2,1,0,0,1,5,1,1,0,0.499998809526644,ARBC
2,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,3,0,0,0,1,2,0,1,0,0.6190461451282259,ARBC
2,1,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0.5937481445370483,ARBC
2,0,0,0,0,0,0,1,2,0,2,0,0,0,1,1,0,8,1,0,0,1,2,1,1,0,0.4523798752860112,ARBC
1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,2,0,0,0,1,3,0,0,0,0.6666650793688587,ARBC
3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0.7083318576419633,ARBC
0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
0,0,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0.7083318576419633,ARBC
1,1,0,0,0,0,0,0,1,1,3,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,ARBC
3,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0.7499984375032551,ARBC
2,0,0,0,0,0,0,0,1,1,5,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6562479492251587,ARBC
2,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,4,0,0,0,1,1,0,1,0,0.531248339848938,ARBC
3,0,0,0,0,0,0,1,2,0,3,0,0,0,0,1,0,3,1,0,0,1,3,1,1,0,0.5238082766469604,ARBC
1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,6,0,0,0,0,6,0,0,0,0.6785702168388985,ARBC
2,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0.7111095308677091,ARBC
1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,3,0,0,0,1,4,0,1,0,0.6190461451282259,ARBC
2,1,0,2,0,0,0,1,4,0,0,0,0,0,1,1,0,5,1,0,0,1,1,1,1,0,0.4761893424063276,ARBC
2,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0.6999986000028,ARBC
1,1,1,0,0,0,0,0,1,1,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
2,1,0,2,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
2,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5454520661269722,ARBC
2,0,1,2,0,0,0,1,5,0,0,0,0,0,1,1,0,3,1,0,0,1,1,1,1,0,0.499998809526644,ARBC
1,0,0,0,1,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0.5454520661269722,ARBC
1,0,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5454520661269722,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0.7619029478501241,ARBC
3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,1,3,0,1,0,0.6190461451282259,ARBC
5,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.7142842565627416,ARBC
1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0.7619029478501241,ARBC
1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,ARBC
0,0,0,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0.7446792666398583,ARBC
1,1,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,4,1,0,0,1,3,1,1,0,0.499998809526644,ARBC
1,0,0,0,2,1,0,0,1,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.45454338843914344,ARBC
2,0,0,2,0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
4,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,4,1,0,0,1,3,1,1,0,0.5238082766469604,ARBC
1,0,0,0,2,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.45454338843914344,ARBC
0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7407379972666768,ARBC
1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.6562479492251587,EVC
0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,1,1,0,0,0,2,1,0,1,0,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,EVC
0,0,0,0,1,1,0,0,1,0,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5454520661269722,EVC
0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6818150826587153,EVC
0,0,2,0,0,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.7599984800030399,EVC
0,1,1,0,0,0,2,0,0,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,EVC
0,0,0,0,1,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,4,0,0,0,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7142840136094915,EVC
0,0,4,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7619029478501241,EVC
0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,0,6,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7547155571404582,EVC
1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,6,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782606994332621,EVC
0,0,2,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,1,1,0,0,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6562479492251587,EVC
0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333298611255786,EVC
0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0.7619029478501241,EVC
0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6562479492251587,EVC
1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181799586819121,EVC
0,0,4,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772725516532917,EVC
0,0,6,0,1,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181780991904583,EVC
0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,0,0.6666650793688587,EVC
1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,2,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782606994332621,EVC
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,5,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,0,6,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.6666650793688587,EVC
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6818150826587153,EVC
0,0,2,0,1,0,1,1,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6666650793688587,EVC
1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,3,0,1,0,3,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,0,2,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782606994332621,EVC
0,0,6,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7307678254464895,EVC
0,0,5,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7659558171152827,EVC
0,0,6,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7843121876231616,EVC
0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8461505917284934,EVC
0,0,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8260851606844333,EVC
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8695614366894057,EVC
1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,4,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181799586819121,EVC
0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999982222261728,EVC
0,1,2,0,0,0,1,0,0,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,EVC
0,0,5,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999982222261728,EVC
0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.6562479492251587,EVC
0,0,1,0,0,0,1,0,0,1,0,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6562479492251587,EVC
0,0,6,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,0,0,0,1,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6666650793688587,EVC
0,0,3,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7619029478501241,EVC
0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095218820907569,EVC
1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
1,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,5,0,0,2,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7142840136094915,EVC
0,0,4,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7916650173645472,EVC
0,1,2,0,0,0,1,2,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5937481445370483,EVC
0,0,3,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772725516532917,EVC
0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181799586819121,EVC
0,0,1,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,0,0,1,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,2,0,2,0,1,1,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.6666650793688587,EVC
0,0,5,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7659558171152827,EVC
0,0,3,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181799586819121,EVC
1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,1,0,0,0,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.7142840136094915,EVC
0,1,0,0,0,1,2,0,0,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,EVC
0,1,1,0,0,1,1,0,0,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,EVC
0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,2,2,0.7115370931978977,HRBC
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,0.7142842565627416,HRBC
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,4,0.6562479492251587,HRBC
0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,1,2,0,0,4,0.5476177437672767,HRBC
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,0.7551004997948983,HRBC
0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,2,0.6862731641702664,HRBC
0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,1,1,2,0.6428556122485423,HRBC
1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0.5454520661269722,HRBC
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0.8636344008309071,HRBC
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8181780991904583,HRBC
0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0.7307678254464895,HRBC
0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,3,0,0,1,1,1,1,0,0.6666650793688587,HRBC
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,1,0.8095218820907569,HRBC
0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,0,1,0,1,1,4,0.6428556122485423,HRBC
1,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6363607438148009,HRBC
0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0.6562479492251587,HRBC
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.8333298611255786,HRBC
0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0.5454520661269722,HRBC
0,0,0,4,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.45454338843914344,HRBC
0,0,0,4,2,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0.3636347107513148,HRBC
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,4,0.6562479492251587,HRBC
0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0.6562479492251587,HRBC
0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,2,0.5937481445370483,HRBC
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,4,0.6562479492251587,HRBC
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0.7291651475726093,HRBC
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0.6363607438148009,HRBC
0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0.5454520661269722,HRBC
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,3,0.6562479492251587,HRBC
0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,1,0,1,2,0,0,1,0,1,2,0,0.5624982421929932,HRBC
0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0.6562479492251587,HRBC
0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0.7499982954584195,HRBC
0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0.7857124149704405,HRBC
0,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,1,0.7368408125599779,HRBC
0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0.8124983072951931,HRBC
0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0.7857124149704405,HRBC
0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0.7551004997948983,HRBC
0,0,0,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0.45454338843914344,HRBC
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,1,0.5909064049708865,HRBC
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0.6562479492251587,HRBC
0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,5,0,0,1,0,1,2,0,0.6904745464891751,HRBC
0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,4,0,0,1,0,0,0,0,0.6562479492251587,HRBC
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0.6363607438148009,HRBC
0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,5,0,0,1,0,1,1,4,0.5476177437672767,HRBC
0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0.7291651475726093,HRBC
0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,0.7291651475726093,HRBC
0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0.7708317274339012,HRBC
0,1,0,4,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.45454338843914344,HRBC
