ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,4,0,0,0,1,1,0,1,0,0.531248339848938,ARBC
0,0,0,0,1,1,0,0,3,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5925903978133414,ARBC
1,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0.5937481445370483,ARBC
1,1,0,0,0,0,0,1,1,0,3,0,1,0,0,1,0,3,1,0,0,1,1,1,1,0,0.5405390796241092,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,ARBC
0,0,0,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0.7499985576950814,ARBC
0,0,0,0,2,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47058546714431093,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,ARBC
4,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,2,1,0,0,1,0,1,1,0,0.5405390796241092,ARBC
3,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5454520661269722,ARBC
4,1,0,0,0,0,0,1,3,0,4,0,0,0,0,1,0,5,1,0,0,1,0,1,1,0,0.5106372114101885,ARBC
1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,1,6,0,1,0,0.6808496152135847,ARBC
1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.6296272976766752,ARBC
1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,1,1,0,0,1,7,1,1,0,0.5476177437672767,ARBC
1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272694215026295,ARBC
2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,2,1,0,0,1,1,1,1,0,0.59459298758652,ARBC
0,0,0,0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.47058546714431093,ARBC
1,1,0,0,0,0,0,0,4,1,4,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0.5675660336053145,ARBC
3,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,2,0,1,1,0,2,0,0,0,0.4444427983600061,ARBC
1,1,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
0,0,0,0,0,1,1,0,4,0,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.5624982421929932,ARBC
1,1,0,0,0,0,0,1,1,0,3,0,0,0,1,1,0,8,1,0,0,1,1,1,1,0,0.4761893424063276,ARBC
4,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
0,0,0,0,2,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2352927335721554,ARBC
1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0.7599984800030399,ARBC
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0.7234027161644336,ARBC
4,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0.684209325948551,ARBC
1,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0.35293910035823317,ARBC
1,1,0,0,0,0,0,1,1,0,3,0,0,0,0,1,0,4,1,0,0,1,1,1,1,0,0.5405390796241092,ARBC
1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,4,1,0,0,1,1,1,1,0,0.5952366780079095,ARBC
0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
0,0,0,0,1,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5454520661269722,ARBC
2,1,1,0,1,0,0,0,2,1,1,0,0,0,2,1,0,2,0,0,0,1,2,0,1,0,0.5135121256429036,ARBC
0,0,0,0,2,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0.47058546714431093,ARBC
1,1,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0.5937481445370483,ARBC
0,0,0,0,2,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,2,0,0,1,0.2352927335721554,ARBC
3,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0.67999864000272,ARBC
1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0.772725516532917,ARBC
3,1,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,2,0,0,0,1,1,0,1,0,0.5675660336053145,ARBC
0,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,ARBC
1,1,0,0,0,0,0,1,1,0,3,0,1,0,0,1,0,4,1,0,0,1,2,1,1,0,0.5476177437672767,ARBC
1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7826052930204651,ARBC
1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,4,0,1,0,0.531248339848938,ARBC
0,0,0,0,2,1,0,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.35293910035823317,ARBC
1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0,1,3,1,1,0,0.5405390796241092,ARBC
1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,0.5937481445370483,ARBC
2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,3,1,0,0,1,2,0,1,0,0.6428556122485423,ARBC
0,0,0,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
0,0,0,0,0,1,1,0,1,0,3,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.5925903978133414,ARBC
1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,5,0,0,0,1,2,0,1,0,0.6666650793688587,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0.7619029478501241,ARBC
0,0,0,0,2,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2352927335721554,ARBC
1,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0.5454520661269722,ARBC
3,0,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,2,1,0,0,1,1,1,1,0,0.4687485351608276,ARBC
1,1,0,0,1,0,0,1,1,0,3,0,1,0,0,1,0,3,1,0,0,1,0,1,1,0,0.5405390796241092,ARBC
1,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0.7111095308677091,ARBC
0,0,0,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
3,1,1,0,0,0,0,0,2,1,3,0,0,0,1,1,0,4,0,0,0,1,0,0,1,0,0.5476177437672767,ARBC
1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0.6296272976766752,ARBC
0,0,0,0,2,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2352927335721554,ARBC
1,0,0,0,0,0,0,0,1,0,4,0,2,0,0,1,0,3,0,0,0,1,2,0,1,0,0.6190461451282259,ARBC
2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0.7608679111567149,ARBC
0,0,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47058546714431093,ARBC
0,0,0,0,2,1,0,0,1,0,4,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0.3636347107513148,ARBC
2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,0.5937481445370483,ARBC
2,1,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0.5675660336053145,ARBC
4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.6216199415677255,ARBC
0,0,0,0,1,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7272694215026295,ARBC
0,0,0,0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.47058546714431093,ARBC
2,1,1,0,1,0,0,0,0,1,1,0,0,2,1,1,0,2,0,0,0,1,0,0,1,0,0.531248339848938,ARBC
0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.6363607438148009,ARBC
3,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5454520661269722,ARBC
1,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0.5925903978133414,ARBC
1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0.6296272976766752,ARBC
1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,3,0,0,0,0.7142840136094915,ARBC
1,1,0,0,0,0,0,0,1,1,3,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0.8181799586819121,ARBC
1,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0.7142842565627416,ARBC
1,0,0,0,1,1,0,0,1,0,4,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0.5185165980866737,ARBC
3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,4,1,0,0,1,1,1,1,0,0.617019963787311,ARBC
1,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0.7446792666398583,ARBC
2,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,3,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,4,0,0,0,1,4,0,1,0,0.6190461451282259,ARBC
0,0,0,2,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47058546714431093,ARBC
0,0,0,0,1,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5454520661269722,ARBC
2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,4,1,0,0,1,2,0,1,0,0.59459298758652,ARBC
1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
4,1,0,0,0,0,0,1,3,0,4,0,0,0,0,1,0,5,1,0,0,1,0,1,1,0,0.5576912352091631,ARBC
0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
4,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.7068953329390811,ARBC
3,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,3,0,0,0,1,4,0,1,0,0.5957434133118866,ARBC
0,0,0,0,2,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47058546714431093,ARBC
2,0,0,0,1,1,0,0,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5925903978133414,ARBC
0,0,0,0,2,1,0,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0.45454338843914344,ARBC
0,0,0,0,2,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2352927335721554,ARBC
1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0.6999986000028,ARBC
0,0,0,0,2,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2352927335721554,ARBC
0,0,0,0,1,1,0,0,3,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5925903978133414,ARBC
3,0,0,0,1,0,0,1,2,0,4,0,0,0,0,1,0,4,1,0,0,1,1,1,1,0,0.5531903123610376,ARBC
0,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,ARBC
0,0,0,0,2,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2352927335721554,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,ARBC
3,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0.7407393690011685,ARBC
0,0,0,0,2,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.45454338843914344,ARBC
1,1,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,4,0,0,0,1,1,0,1,0,0.531248339848938,ARBC
0,0,0,0,2,1,0,0,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.2352927335721554,ARBC
1,1,1,0,1,0,0,0,2,1,1,0,0,0,2,1,0,5,0,0,0,1,0,0,1,0,0.5135121256429036,ARBC
3,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0.6216199415677255,ARBC
0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0.5454520661269722,ARBC
3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0.6792440014264124,ARBC
2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,0,0,1,2,0,1,0,0.5937481445370483,ARBC
1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0.755553876546941,ARBC
1,1,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,2,1,0,0,1,4,0,1,0,0.5952366780079095,ARBC
0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
0,0,1,0,1,0,1,2,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6216199415677255,EVC
0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,3,0,0,0,1,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.7916650173645472,EVC
0,0,4,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181799586819121,EVC
1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,5,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7659558171152827,EVC
0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7777748971300107,EVC
0,0,3,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7619029478501241,EVC
0,0,3,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181799586819121,EVC
0,0,3,0,1,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.648646895548931,EVC
0,0,3,0,0,0,1,2,0,0,0,4,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0.5952366780079095,EVC
0,0,4,0,0,0,3,2,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0.5952366780079095,EVC
0,0,3,0,2,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7599984800030399,EVC
0,0,4,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0.5952366780079095,EVC
0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
0,1,0,0,0,0,1,1,0,1,0,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.6562479492251587,EVC
0,0,4,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782606994332621,EVC
1,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333298611255786,EVC
0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8095218820907569,EVC
0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
0,0,4,0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.6666650793688587,EVC
0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181780991904583,EVC
1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,0,0,1,0,3,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.5555534979500076,EVC
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181780991904583,EVC
0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8444425679054046,EVC
0,0,4,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6666650793688587,EVC
0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0.6428556122485423,EVC
0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,4,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782606994332621,EVC
0,0,2,0,0,0,1,2,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.648646895548931,EVC
0,0,3,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095218820907569,EVC
0,0,4,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7619029478501241,EVC
0,1,0,0,0,0,1,0,0,1,0,4,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,EVC
0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.7567547114737527,EVC
0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,3,0,1,0,1,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6216199415677255,EVC
0,0,0,0,0,0,1,1,0,1,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.6562479492251587,EVC
0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8372073553317319,EVC
0,0,4,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8085089180661318,EVC
0,0,3,0,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.648646895548931,EVC
0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6296272976766752,EVC
0,1,0,0,0,0,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.6562479492251587,EVC
0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
1,0,1,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5925903978133414,EVC
0,0,4,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.648646895548931,EVC
0,0,4,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999982222261728,EVC
0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
