ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0.6808496152135847,ARBC
0,0,0,0,1,1,1,0,4,0,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0.5185165980866737,ARBC
1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,5,1,0,0,1,2,1,1,0,0.48648517166169825,ARBC
3,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0.673075628700714,ARBC
1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0.6296272976766752,ARBC
0,0,0,0,2,1,0,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.35293910035823317,ARBC
2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,1,3,0,1,0,0.648646895548931,ARBC
1,0,0,0,2,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.35293910035823317,ARBC
2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0.6296272976766752,ARBC
2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0.7380934807298078,ARBC
1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0.5937481445370483,ARBC
2,0,0,0,1,0,0,1,1,0,3,0,1,0,0,1,0,3,1,0,0,1,3,1,1,0,0.5238082766469604,ARBC
2,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,5,1,0,0,1,0,1,1,0,0.5405390796241092,ARBC
1,0,0,0,1,1,1,0,2,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5925903978133414,ARBC
0,0,0,0,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
2,1,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,3,0,0,0,1,2,0,1,0,0.5675660336053145,ARBC
0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.703701097403343,ARBC
0,0,1,0,1,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5454520661269722,EVC
0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.648646895548931,EVC
1,0,1,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5925903978133414,EVC
0,0,3,0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0.6216199415677255,EVC
0,0,3,0,1,0,4,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.6562479492251587,EVC
1,0,1,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,0,0,1,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,2,0,1,0,4,1,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.5952366780079095,EVC
0,1,2,0,0,1,4,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.5675660336053145,EVC
1,0,1,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6296272976766752,EVC
0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.718747753913269,EVC
0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
0,1,2,0,0,0,4,0,0,1,0,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5675660336053145,EVC
0,0,6,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7241366825229612,EVC
0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7142840136094915,EVC
0,0,4,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6666650793688587,EVC
0,0,2,0,0,0,4,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0.6216199415677255,EVC
0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
0,0,0,0,1,2,0,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5454520661269722,EVC
0,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8372073553317319,EVC
0,1,0,0,0,0,4,0,0,1,0,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6216199415677255,EVC
0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8148117969933445,EVC
0,0,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6296272976766752,EVC
0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,1,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6562479492251587,EVC
0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.6562479492251587,EVC
0,1,1,0,0,0,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6562479492251587,EVC
0,0,4,0,0,0,2,4,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.6808496152135847,EVC
0,0,5,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,0,6,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711863200231864,EVC
0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7407379972666768,EVC
0,0,1,0,2,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47058546714431093,EVC
0,0,4,0,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7234027161644336,EVC
0,0,4,0,0,0,4,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6190461451282259,EVC
0,0,6,0,0,0,4,4,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6666654970780753,EVC
1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6363607438148009,EVC
0,0,0,0,2,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47058546714431093,EVC
0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.7027008035113418,EVC
0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8148117969933445,EVC
0,1,3,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.5937481445370483,EVC
0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.703701097403343,EVC
0,1,1,0,0,0,4,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0.6216199415677255,EVC
0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6562479492251587,EVC
0,0,1,0,0,0,2,0,0,1,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6562479492251587,EVC
0,0,2,0,0,1,4,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.5937481445370483,EVC
0,0,1,0,2,1,1,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.45454338843914344,EVC
0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.47058546714431093,EVC
0,0,3,0,0,0,4,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.7234027161644336,EVC
0,0,1,0,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8260851606844333,EVC
0,0,6,0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7017531548190266,EVC
0,0,3,0,1,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6216199415677255,EVC
0,0,1,0,1,0,4,2,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.6216199415677255,EVC
0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5882318339303887,EVC
