ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0.7608575614888631,ARBC
3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0.6153760355689571,ARBC
4,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5384573964815655,ARBC
1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076784024738272,ARBC
2,0,0,0,0,0,0,1,4,0,2,0,0,0,1,0,0,5,1,0,0,0,1,1,0,0,0.5609655562655792,ARBC
3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.6538334320505227,ARBC
0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7916559028674761,ARBC
4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6538334320505227,ARBC
4,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0.7021182888583453,ARBC
2,0,1,0,0,0,0,0,2,0,3,0,1,0,1,0,0,2,0,0,0,0,4,0,0,0,0.6862659362120149,ARBC
2,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0.682913741884186,ARBC
3,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0.682913741884186,ARBC
3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6153760355689571,ARBC
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.7307559172621749,ARBC
1,0,1,0,0,0,0,0,2,2,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.720919902698127,ARBC
3,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0.7045354339298457,ARBC
0,0,1,2,0,0,0,1,5,0,0,2,0,0,1,0,0,3,1,0,0,0,1,1,0,0,0.5609655562655792,ARBC
2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7307559172621749,ARBC
1,0,1,0,0,0,0,0,2,2,3,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0.682913741884186,ARBC
2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,1,0,0.682913741884186,ARBC
1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.7307559172621749,ARBC
0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.6538372781747832,ARBC
2,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0.7045354339298457,ARBC
0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.739119659829045,ARBC
1,0,1,2,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,3,0,0,0,0.7045354339298457,ARBC
3,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0.7333234074515225,ARBC
1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,6,0,0,0,0,6,0,0,0,0.6727175537543499,ARBC
2,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0.720919902698127,ARBC
2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0.7142746356137322,ARBC
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8076784024738272,ARBC
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0.7316939917366256,ARBC
2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7307559172621749,ARBC
1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076784024738272,ARBC
4,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,2,1,0,0,0,5,1,0,0,0.5609655562655792,ARBC
5,0,1,0,0,0,0,1,3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.609745806118019,ARBC
0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7307597633864356,ARBC
4,0,1,0,0,0,0,1,2,0,1,0,0,0,1,0,0,3,1,0,0,0,2,1,0,0,0.5853532421793064,ARBC
2,1,1,0,0,0,0,0,2,1,3,0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0.585355681191799,ARBC
1,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7857034014123743,ARBC
1,0,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0.682913741884186,ARBC
1,0,1,0,0,0,0,0,1,0,4,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0.720919902698127,ARBC
3,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0.7446691716205462,ARBC
3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6538334320505227,ARBC
1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7307559172621749,ARBC
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8076784024738272,ARBC
3,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0.6341310530192535,ARBC
4,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0.6999912000351999,ARBC
1,0,0,0,0,1,0,0,1,0,5,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.5384573964815655,ARBC
0,0,0,0,0,1,0,0,4,0,1,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,0.5384573964815655,ARBC
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0.7499897727737601,ARBC
2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0.7142746356137322,ARBC
3,0,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0.7021182888583453,ARBC
2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0.7560865556753382,ARBC
1,0,1,0,0,0,0,1,5,0,1,0,0,0,1,0,0,3,1,0,0,0,2,1,0,0,0.5853532421793064,ARBC
0,0,0,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6153760355689571,ARBC
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8846008876854794,EVC
0,0,5,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7608575614888631,EVC
0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,0,2,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8222096790680931,EVC
0,0,6,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.731691552724133,EVC
0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7954418389007323,EVC
0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8048643665152853,EVC
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0.7307559172621749,EVC
0,0,2,0,0,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.7550907955477733,EVC
0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7307559172621749,EVC
0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7307559172621749,EVC
0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8399892800857593,EVC
0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7804718025765728,EVC
0,0,6,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7499894231176034,EVC
0,0,6,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7073038668104058,EVC
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8636239670548449,EVC
0,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8292520524290126,EVC
0,0,2,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7804718025765728,EVC
0,0,4,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813940400277208,EVC
0,0,2,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7560841166628456,EVC
0,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7804718025765728,EVC
0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8222096790680931,EVC
0,0,3,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813940400277208,EVC
0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7307559172621749,EVC
0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,0,4,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7872221820332679,EVC
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,0,4,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.731691552724133,EVC
0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8076784024738272,EVC
0,0,6,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6829113028716933,EVC
0,0,3,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7804718025765728,EVC
0,0,5,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6829113028716933,EVC
0,0,6,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7799888800444799,EVC
0,0,4,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.731691552724133,EVC
0,0,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.731691552724133,EVC
0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7804718025765728,EVC
