ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0.7804859012538994,ARBC
5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,7,1,0,0,1,4,1,1,0,0.5384605029605712,ARBC
1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,4,1,0,0,1,1,1,1,0,0.6428556122485423,ARBC
5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,1,4,0,0,0,0.6666654970780753,ARBC
1,1,1,0,1,0,0,0,1,1,3,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0.531248339848938,ARBC
0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0.5454520661269722,ARBC
0,0,0,0,1,1,0,0,0,0,2,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0.5925903978133414,ARBC
0,0,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.5454520661269722,ARBC
1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0.6296272976766752,ARBC
1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,3,0,0,0,1,5,0,0,0,0.6808496152135847,ARBC
1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0.7872323675907072,ARBC
0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,0,1,1,0,1,0,0.7021261656890092,ARBC
1,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6363607438148009,ARBC
1,1,1,0,1,0,0,0,2,1,1,0,1,0,1,1,0,1,0,0,0,1,4,0,1,0,0.5135121256429036,ARBC
0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.6363607438148009,ARBC
1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0.772725516532917,ARBC
5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0.6896539833552011,ARBC
3,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,1,4,0,0,0,0.6382965142627356,ARBC
4,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,4,0,0,0,1,3,0,0,0,0.6382965142627356,ARBC
0,0,0,0,2,1,0,0,2,0,2,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0.2352927335721554,ARBC
