ACCEPT_SESSION_ARBC,ACK_TAKEOVER_HRBC,APPLY_SUPERVISION_EVC,COORDINATE_MA_HRBC,DISPLAY_UPDATE_DMI,EMERGENCY_BRAKE_EVC,EVALUATE_FRONT_EVC,EVALUATE_REAR_EVC,EVALUATE_SESSION_REQ_ARBC,FORWARD_ANNOUNCEMENT_TO_ARBC_HRBC,PROCESS_COORDINATION_ARBC,PROCESS_MA_EVC,REJECT_SESSION_ARBC,REQ_SESSION_ARBC_RTM,RX_ARBC_GRANT_SUPERVISION_RTM,RX_HRBC_TERMINATION_ORDER_RTM,RX_HRBC_TRANSITION_ORDER_RTM,RX_POS_REPORT_ARBC,RX_POS_REPORT_HRBC,SESSION_ESTABLISHED_ARBC_RTM,SESSION_REJECTED_ARBC_RTM,TERMINATE_SESSION_HRBC_RTM,TX_GRANT_SUPERVISION_ARBC,TX_POS_REPORT_RTM,TX_TERMINATION_ORDER_HRBC,TX_TRANSITION_ORDER_HRBC,Fitness,Component
2,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6774085328481751,ARBC
2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0.7804742415890654,ARBC
2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0.7954441116176745,ARBC
0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5714231293035305,ARBC
3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0.7872221820332679,ARBC
2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6666555556613747,ARBC
4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,6,1,0,0,0.6274387159266042,ARBC
2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.6153760355689571,ARBC
0,0,0,0,0,1,0,0,1,0,3,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.5714231293035305,ARBC
4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6153760355689571,ARBC
3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0.7608575614888631,ARBC
4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0.6964189413609236,ARBC
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.7307559172621749,ARBC
0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666603175207855,ARBC
2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.6538334320505227,ARBC
0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571346939552956,ARBC
1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0.7399890400438398,ARBC
1,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0.7073063058228984,ARBC
2,0,1,0,0,0,0,0,3,0,5,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0.6734605164876878,ARBC
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9047485262045123,ARBC
1,1,0,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6774085328481751,ARBC
0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4999937500781241,ARBC
0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7307597633864356,ARBC
1,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0.6888791605370643,ARBC
1,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,3,0,1,0,0.682913741884186,ARBC
2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0.6774085328481751,ARBC
